t_readout_s,T_K,P_err_default,P_err_small_barrier
2.223474e-05,9.32192,5.000000e-01,5.000000e-01
2.223474e-05,9.50274,5.000000e-01,5.000000e-01
2.223474e-05,9.68356,5.000000e-01,5.000000e-01
2.223474e-05,9.86438,5.000000e-01,5.000000e-01
2.984598e-05,0.10000,5.000000e-01,5.000000e-01
2.984598e-05,0.28082,5.000000e-01,4.420039e-01
2.984598e-05,0.46164,5.000000e-01,6.631618e-08
2.984598e-05,0.64247,5.000000e-01,2.335138e-06
2.984598e-05,0.82329,5.000000e-01,3.325057e-04
2.984598e-05,1.00411,5.000000e-01,7.878972e-03
2.984598e-05,1.18493,5.000000e-01,6.705502e-02
2.984598e-05,1.36575,5.000000e-01,2.586106e-01
2.984598e-05,1.54658,4.999999e-01,4.598044e-01
2.984598e-05,1.72740,4.999991e-01,4.994020e-01
2.984598e-05,1.90822,4.999915e-01,4.999998e-01
2.984598e-05,2.08904,4.999463e-01,5.000000e-01
2.984598e-05,2.26986,4.997473e-01,5.000000e-01
2.984598e-05,2.45068,4.990543e-01,5.000000e-01
2.984598e-05,2.63151,4.970525e-01,5.000000e-01
2.984598e-05,2.81233,4.920887e-01,5.000000e-01
2.984598e-05,2.99315,4.812792e-01,5.000000e-01
2.984598e-05,3.17397,4.603318e-01,5.000000e-01
2.984598e-05,3.35479,4.240641e-01,5.000000e-01
2.984598e-05,3.53562,3.682485e-01,5.000000e-01
2.984598e-05,3.71644,2.929790e-01,5.000000e-01
2.984598e-05,3.89726,2.061118e-01,5.000000e-01
2.984598e-05,4.07808,1.231234e-01,5.000000e-01
2.984598e-05,4.25890,6.037191e-02,5.000000e-01
2.984598e-05,4.43973,2.529573e-02,5.000000e-01
2.984598e-05,4.62055,1.324104e-02,5.000000e-01
2.984598e-05,4.80137,1.445890e-02,5.000000e-01
2.984598e-05,4.98219,2.235297e-02,5.000000e-01
2.984598e-05,5.16301,3.511188e-02,5.000000e-01
2.984598e-05,5.34384,5.330563e-02,5.000000e-01
2.984598e-05,5.52466,7.801776e-02,5.000000e-01
2.984598e-05,5.70548,1.101163e-01,5.000000e-01
2.984598e-05,5.88630,1.498657e-01,5.000000e-01
2.984598e-05,6.06712,1.965813e-01,5.000000e-01
2.984598e-05,6.24795,2.483815e-01,5.000000e-01
2.984598e-05,6.42877,3.021896e-01,5.000000e-01
2.984598e-05,6.60959,3.541157e-01,5.000000e-01
2.984598e-05,6.79041,4.002278e-01,5.000000e-01
2.984598e-05,6.97123,4.375110e-01,5.000000e-01
2.984598e-05,7.15205,4.646387e-01,5.000000e-01
2.984598e-05,7.33288,4.821788e-01,5.000000e-01
2.984598e-05,7.51370,4.921216e-01,5.000000e-01
2.984598e-05,7.69452,4.969930e-01,5.000000e-01
2.984598e-05,7.87534,4.990254e-01,5.000000e-01
2.984598e-05,8.05616,4.997363e-01,5.000000e-01
2.984598e-05,8.23699,4.999414e-01,5.000000e-01
2.984598e-05,8.41781,4.999895e-01,5.000000e-01
2.984598e-05,8.59863,4.999985e-01,5.000000e-01
2.984598e-05,8.77945,4.999998e-01,5.000000e-01
2.984598e-05,8.96027,5.000000e-01,5.000000e-01
2.984598e-05,9.14110,5.000000e-01,5.000000e-01
2.984598e-05,9.32192,5.000000e-01,5.000000e-01
2.984598e-05,9.50274,5.000000e-01,5.000000e-01
2.984598e-05,9.68356,5.000000e-01,5.000000e-01
2.984598e-05,9.86438,5.000000e-01,5.000000e-01
4.006265e-05,0.10000,5.000000e-01,5.000000e-01
4.006265e-05,0.28082,5.000000e-01,4.237379e-01
4.006265e-05,0.46164,5.000000e-01,7.436620e-10
4.006265e-05,0.64247,5.000000e-01,3.134484e-06
4.006265e-05,0.82329,5.000000e-01,4.462759e-04
4.006265e-05,1.00411,5.000000e-01,1.054743e-02
4.006265e-05,1.18493,5.000000e-01,8.787842e-02
4.006265e-05,1.36575,5.000000e-01,3.118687e-01
4.006265e-05,1.54658,4.999999e-01,4.830404e-01
4.006265e-05,1.72740,4.999988e-01,4.999403e-01
4.006265e-05,1.90822,4.999886e-01,5.000000e-01
4.006265e-05,2.08904,4.999279e-01,5.000000e-01
4.006265e-05,2.26986,4.996608e-01,5.000000e-01
4.006265e-05,2.45068,4.987310e-01,5.000000e-01
4.006265e-05,2.63151,4.960475e-01,5.000000e-01
4.006265e-05,2.81233,4.894094e-01,5.000000e-01
4.006265e-05,2.99315,4.750333e-01,5.000000e-01
4.006265e-05,3.17397,4.474893e-01,5.000000e-01
4.006265e-05,3.35479,4.008165e-01,5.000000e-01
4.006265e-05,3.53562,3.316565e-01,5.000000e-01
4.006265e-05,3.71644,2.440445e-01,5.000000e-01
4.006265e-05,3.89726,1.523723e-01,5.000000e-01
4.006265e-05,4.07808,7.680597e-02,5.000000e-01
4.006265e-05,4.25890,3.090122e-02,5.000000e-01
4.006265e-05,4.43973,1.295679e-02,5.000000e-01
4.006265e-05,4.62055,1.172503e-02,5.000000e-01
4.006265e-05,4.80137,1.822458e-02,5.000000e-01
4.006265e-05,4.98219,2.965585e-02,5.000000e-01
4.006265e-05,5.16301,4.654875e-02,5.000000e-01
4.006265e-05,5.34384,7.021505e-02,5.000000e-01
4.006265e-05,5.52466,1.018250e-01,5.000000e-01
4.006265e-05,5.70548,1.419420e-01,5.000000e-01
4.006265e-05,5.88630,1.900678e-01,5.000000e-01
4.006265e-05,6.06712,2.442680e-01,5.000000e-01
4.006265e-05,6.24795,3.010906e-01,5.000000e-01
4.006265e-05,6.42877,3.559900e-01,5.000000e-01
4.006265e-05,6.60959,4.043062e-01,5.000000e-01
4.006265e-05,6.79041,4.425349e-01,5.000000e-01
4.006265e-05,6.97123,4.693353e-01,5.000000e-01
4.006265e-05,7.15205,4.857204e-01,5.000000e-01
4.006265e-05,7.33288,4.943081e-01,5.000000e-01
4.006265e-05,7.51370,4.980971e-01,5.000000e-01
4.006265e-05,7.69452,4.994777e-01,5.000000e-01
4.006265e-05,7.87534,4.998849e-01,5.000000e-01
4.006265e-05,8.05616,4.999801e-01,5.000000e-01
4.006265e-05,8.23699,4.999974e-01,5.000000e-01
4.006265e-05,8.41781,4.999997e-01,5.000000e-01
4.006265e-05,8.59863,5.000000e-01,5.000000e-01
4.006265e-05,8.77945,5.000000e-01,5.000000e-01
4.006265e-05,8.96027,5.000000e-01,5.000000e-01
4.006265e-05,9.14110,5.000000e-01,5.000000e-01
4.006265e-05,9.32192,5.000000e-01,5.000000e-01
4.006265e-05,9.50274,5.000000e-01,5.000000e-01
4.006265e-05,9.68356,5.000000e-01,5.000000e-01
4.006265e-05,9.86438,5.000000e-01,5.000000e-01
5.377663e-05,0.10000,5.000000e-01,5.000000e-01
5.377663e-05,0.28082,5.000000e-01,4.004003e-01
5.377663e-05,0.46164,5.000000e-01,6.073214e-10
5.377663e-05,0.64247,5.000000e-01,4.207455e-06
5.377663e-05,0.82329,5.000000e-01,5.989506e-04
5.377663e-05,1.00411,5.000000e-01,1.410659e-02
5.377663e-05,1.18493,5.000000e-01,1.142642e-01
5.377663e-05,1.36575,5.000000e-01,3.653687e-01
5.377663e-05,1.54658,4.999999e-01,4.946744e-01
5.377663e-05,1.72740,4.999983e-01,4.999973e-01
5.377663e-05,1.90822,4.999847e-01,5.000000e-01
5.377663e-05,2.08904,4.999032e-01,5.000000e-01
5.377663e-05,2.26986,4.995447e-01,5.000000e-01
5.377663e-05,2.45068,4.982973e-01,5.000000e-01
5.377663e-05,2.63151,4.947017e-01,5.000000e-01
5.377663e-05,2.81233,4.858359e-01,5.000000e-01
5.377663e-05,2.99315,4.667766e-01,5.000000e-01
5.377663e-05,3.17397,4.308125e-01,5.000000e-01
5.377663e-05,3.35479,3.716041e-01,5.000000e-01
5.377663e-05,3.53562,2.882002e-01,5.000000e-01
5.377663e-05,3.71644,1.910075e-01,5.000000e-01
5.377663e-05,3.89726,1.017792e-01,5.000000e-01
5.377663e-05,4.07808,4.144646e-02,5.000000e-01
5.377663e-05,4.25890,1.452451e-02,5.000000e-01
5.377663e-05,4.43973,9.560736e-03,5.000000e-01
5.377663e-05,4.62055,1.431761e-02,5.000000e-01
5.377663e-05,4.80137,2.417877e-02,5.000000e-01
5.377663e-05,4.98219,3.939165e-02,5.000000e-01
5.377663e-05,5.16301,6.146609e-02,5.000000e-01
5.377663e-05,5.34384,9.191110e-02,5.000000e-01
5.377663e-05,5.52466,1.316840e-01,5.000000e-01
5.377663e-05,5.70548,1.806167e-01,5.000000e-01
5.377663e-05,5.88630,2.368720e-01,5.000000e-01
5.377663e-05,6.06712,2.967135e-01,5.000000e-01
5.377663e-05,6.24795,3.549151e-01,5.000000e-01
5.377663e-05,6.42877,4.059528e-01,5.000000e-01
5.377663e-05,6.60959,4.456658e-01,5.000000e-01
5.377663e-05,6.79041,4.725983e-01,5.000000e-01
5.377663e-05,6.97123,4.882065e-01,5.000000e-01
5.377663e-05,7.15205,4.957724e-01,5.000000e-01
5.377663e-05,7.33288,4.987700e-01,5.000000e-01
5.377663e-05,7.51370,4.997174e-01,5.000000e-01
5.377663e-05,7.69452,4.999502e-01,5.000000e-01
5.377663e-05,7.87534,4.999935e-01,5.000000e-01
5.377663e-05,8.05616,4.999994e-01,5.000000e-01
5.377663e-05,8.23699,5.000000e-01,5.000000e-01
5.377663e-05,8.41781,5.000000e-01,5.000000e-01
5.377663e-05,8.59863,5.000000e-01,5.000000e-01
5.377663e-05,8.77945,5.000000e-01,5.000000e-01
5.377663e-05,8.96027,5.000000e-01,5.000000e-01
5.377663e-05,9.14110,5.000000e-01,5.000000e-01
5.377663e-05,9.32192,5.000000e-01,5.000000e-01
5.377663e-05,9.50274,5.000000e-01,5.000000e-01
5.377663e-05,9.68356,5.000000e-01,5.000000e-01
5.377663e-05,9.86438,5.000000e-01,5.000000e-01
7.218509e-05,0.10000,5.000000e-01,5.000000e-01
7.218509e-05,0.28082,5.000000e-01,3.710816e-01
7.218509e-05,0.46164,5.000000e-01,8.149457e-10
7.218509e-05,0.64247,5.000000e-01,5.647715e-06
7.218509e-05,0.82329,5.000000e-01,8.038144e-04
7.218509e-05,1.00411,5.000000e-01,1.884346e-02
7.218509e-05,1.18493,5.000000e-01,1.470460e-01
7.218509e-05,1.36575,5.000000e-01,4.140813e-01
7.218509e-05,1.54658,4.999999e-01,4.988751e-01
7.218509e-05,1.72740,4.999978e-01,5.000000e-01
7.218509e-05,1.90822,4.999794e-01,5.000000e-01
7.218509e-05,2.08904,4.998701e-01,5.000000e-01
7.218509e-05,2.26986,4.993889e-01,5.000000e-01
7.218509e-05,2.45068,4.977158e-01,5.000000e-01
7.218509e-05,2.63151,4.929009e-01,5.000000e-01
7.218509e-05,2.81233,4.810801e-01,5.000000e-01
7.218509e-05,2.99315,4.559187e-01,5.000000e-01
7.218509e-05,3.17397,4.094004e-01,5.000000e-01
7.218509e-05,3.35479,3.357147e-01,5.000000e-01
7.218509e-05,3.53562,2.387035e-01,5.000000e-01
7.218509e-05,3.71644,1.375628e-01,5.000000e-01
7.218509e-05,3.89726,5.957834e-02,5.000000e-01
7.218509e-05,4.07808,1.929903e-02,5.000000e-01
7.218509e-05,4.25890,8.367120e-03,5.000000e-01
7.218509e-05,4.43973,1.083859e-02,5.000000e-01
7.218509e-05,4.62055,1.894715e-02,5.000000e-01
7.218509e-05,4.80137,3.217666e-02,5.000000e-01
7.218509e-05,4.98219,5.215008e-02,5.000000e-01
7.218509e-05,5.16301,8.072142e-02,5.000000e-01
7.218509e-05,5.34384,1.193222e-01,5.000000e-01
7.218509e-05,5.52466,1.682747e-01,5.000000e-01
7.218509e-05,5.70548,2.260456e-01,5.000000e-01
7.218509e-05,5.88630,2.887829e-01,5.000000e-01
7.218509e-05,6.06712,3.506134e-01,5.000000e-01
7.218509e-05,6.24795,4.050093e-01,5.000000e-01
7.218509e-05,6.42877,4.469171e-01,5.000000e-01
7.218509e-05,6.60959,4.745833e-01,5.000000e-01
7.218509e-05,6.79041,4.898596e-01,5.000000e-01
7.218509e-05,6.97123,4.967297e-01,5.000000e-01
7.218509e-05,7.15205,4.991749e-01,5.000000e-01
7.218509e-05,7.33288,4.998427e-01,5.000000e-01
7.218509e-05,7.51370,4.999782e-01,5.000000e-01
7.218509e-05,7.69452,4.999979e-01,5.000000e-01
7.218509e-05,7.87534,4.999999e-01,5.000000e-01
7.218509e-05,8.05616,5.000000e-01,5.000000e-01
7.218509e-05,8.23699,5.000000e-01,5.000000e-01
7.218509e-05,8.41781,5.000000e-01,5.000000e-01
7.218509e-05,8.59863,5.000000e-01,5.000000e-01
7.218509e-05,8.77945,5.000000e-01,5.000000e-01
7.218509e-05,8.96027,5.000000e-01,5.000000e-01
7.218509e-05,9.14110,5.000000e-01,5.000000e-01
7.218509e-05,9.32192,5.000000e-01,5.000000e-01
7.218509e-05,9.50274,5.000000e-01,5.000000e-01
7.218509e-05,9.68356,5.000000e-01,5.000000e-01
7.218509e-05,9.86438,5.000000e-01,5.000000e-01
9.689500e-05,0.10000,5.000000e-01,5.000000e-01
9.689500e-05,0.28082,5.000000e-01,3.350732e-01
9.689500e-05,0.46164,5.000000e-01,1.093912e-09
9.689500e-05,0.64247,5.000000e-01,7.580988e-06
9.689500e-05,0.82329,5.000000e-01,1.078674e-03
9.689500e-05,1.00411,5.000000e-01,2.512930e-02
9.689500e-05,1.18493,5.000000e-01,1.867128e-01
9.689500e-05,1.36575,5.000000e-01,4.529826e-01
9.689500e-05,1.54658,4.999998e-01,4.998605e-01
9.689500e-05,1.72740,4.999970e-01,5.000000e-01
9.689500e-05,1.90822,4.999724e-01,5.000000e-01
9.689500e-05,2.08904,4.998256e-01,5.000000e-01
9.689500e-05,2.26986,4.991799e-01,5.000000e-01
9.689500e-05,2.45068,4.969362e-01,5.000000e-01
9.689500e-05,2.63151,4.904940e-01,5.000000e-01
9.689500e-05,2.81233,4.747695e-01,5.000000e-01
9.689500e-05,2.99315,4.417402e-01,5.000000e-01
9.689500e-05,3.17397,3.823233e-01,5.000000e-01
9.689500e-05,3.35479,2.929350e-01,5.000000e-01
9.689500e-05,3.53562,1.853957e-01,5.000000e-01
9.689500e-05,3.71644,8.871513e-02,5.000000e-01
9.689500e-05,3.89726,2.968301e-02,5.000000e-01
9.689500e-05,4.07808,8.905497e-03,5.000000e-01
9.689500e-05,4.25890,8.005585e-03,5.000000e-01
9.689500e-05,4.43973,1.420366e-02,5.000000e-01
9.689500e-05,4.62055,2.525565e-02,5.000000e-01
9.689500e-05,4.80137,4.270838e-02,5.000000e-01
9.689500e-05,4.98219,6.872222e-02,5.000000e-01
9.689500e-05,5.16301,1.052457e-01,5.000000e-01
9.689500e-05,5.34384,1.532445e-01,5.000000e-01
9.689500e-05,5.52466,2.117420e-01,5.000000e-01
9.689500e-05,5.70548,2.770361e-01,5.000000e-01
9.689500e-05,5.88630,3.427389e-01,5.000000e-01
9.689500e-05,6.06712,4.012098e-01,5.000000e-01
9.689500e-05,6.24795,4.462010e-01,5.000000e-01
9.689500e-05,6.42877,4.753659e-01,5.000000e-01
9.689500e-05,6.60959,4.908332e-01,5.000000e-01
9.689500e-05,6.79041,4.973298e-01,5.000000e-01
9.689500e-05,6.97123,4.994154e-01,5.000000e-01
9.689500e-05,7.15205,4.999079e-01,5.000000e-01
9.689500e-05,7.33288,4.999900e-01,5.000000e-01
9.689500e-05,7.51370,4.999993e-01,5.000000e-01
9.689500e-05,7.69452,5.000000e-01,5.000000e-01
9.689500e-05,7.87534,5.000000e-01,5.000000e-01
9.689500e-05,8.05616,5.000000e-01,5.000000e-01
9.689500e-05,8.23699,5.000000e-01,5.000000e-01
9.689500e-05,8.41781,5.000000e-01,5.000000e-01
9.689500e-05,8.59863,5.000000e-01,5.000000e-01
9.689500e-05,8.77945,5.000000e-01,5.000000e-01
9.689500e-05,8.96027,5.000000e-01,5.000000e-01
9.689500e-05,9.14110,5.000000e-01,5.000000e-01
9.689500e-05,9.32192,5.000000e-01,5.000000e-01
9.689500e-05,9.50274,5.000000e-01,5.000000e-01
9.689500e-05,9.68356,5.000000e-01,5.000000e-01
9.689500e-05,9.86438,5.000000e-01,5.000000e-01
1.300634e-04,0.10000,5.000000e-01,5.000000e-01
1.300634e-04,0.28082,5.000000e-01,2.921698e-01
1.300634e-04,0.46164,5.000000e-01,1.468373e-09
1.300634e-04,0.64247,5.000000e-01,1.017603e-05
1.300634e-04,0.82329,5.000000e-01,1.447383e-03
1.300634e-04,1.00411,5.000000e-01,3.343797e-02
1.300634e-04,1.18493,5.000000e-01,2.330416e-01
1.300634e-04,1.36575,5.000000e-01,4.790684e-01
1.300634e-04,1.54658,4.999997e-01,4.999915e-01
1.300634e-04,1.72740,4.999960e-01,5.000000e-01
1.300634e-04,1.90822,4.999629e-01,5.000000e-01
1.300634e-04,2.08904,4.997659e-01,5.000000e-01
1.300634e-04,2.26986,4.988995e-01,5.000000e-01
1.300634e-04,2.45068,4.958918e-01,5.000000e-01
1.300634e-04,2.63151,4.872817e-01,5.000000e-01
1.300634e-04,2.81233,4.664286e-01,5.000000e-01
1.300634e-04,2.99315,4.233991e-01,5.000000e-01
1.300634e-04,3.17397,3.487732e-01,5.000000e-01
1.300634e-04,3.35479,2.439670e-01,5.000000e-01
1.300634e-04,3.53562,1.321293e-01,5.000000e-01
1.300634e-04,3.71644,4.954625e-02,5.000000e-01
1.300634e-04,3.89726,1.277258e-02,5.000000e-01
1.300634e-04,4.07808,6.137399e-03,5.000000e-01
1.300634e-04,4.25890,1.014452e-02,5.000000e-01
1.300634e-04,4.43973,1.895084e-02,5.000000e-01
1.300634e-04,4.62055,3.360434e-02,5.000000e-01
1.300634e-04,4.80137,5.647364e-02,5.000000e-01
1.300634e-04,4.98219,9.000727e-02,5.000000e-01
1.300634e-04,5.16301,1.359250e-01,5.000000e-01
1.300634e-04,5.34384,1.940758e-01,5.000000e-01
1.300634e-04,5.52466,2.612717e-01,5.000000e-01
1.300634e-04,5.70548,3.308885e-01,5.000000e-01
1.300634e-04,5.88630,3.941573e-01,5.000000e-01
1.300634e-04,6.06712,4.432928e-01,5.000000e-01
1.300634e-04,6.24795,4.749188e-01,5.000000e-01
1.300634e-04,6.42877,4.912101e-01,5.000000e-01
1.300634e-04,6.60959,4.976681e-01,5.000000e-01
1.300634e-04,6.79041,4.995547e-01,5.000000e-01
1.300634e-04,6.97123,4.999420e-01,5.000000e-01
1.300634e-04,7.15205,4.999952e-01,5.000000e-01
1.300634e-04,7.33288,4.999998e-01,5.000000e-01
1.300634e-04,7.51370,5.000000e-01,5.000000e-01
1.300634e-04,7.69452,5.000000e-01,5.000000e-01
1.300634e-04,7.87534,5.000000e-01,5.000000e-01
1.300634e-04,8.05616,5.000000e-01,5.000000e-01
1.300634e-04,8.23699,5.000000e-01,5.000000e-01
1.300634e-04,8.41781,5.000000e-01,5.000000e-01
1.300634e-04,8.59863,5.000000e-01,5.000000e-01
1.300634e-04,8.77945,5.000000e-01,5.000000e-01
1.300634e-04,8.96027,5.000000e-01,5.000000e-01
1.300634e-04,9.14110,5.000000e-01,5.000000e-01
1.300634e-04,9.32192,5.000000e-01,5.000000e-01
1.300634e-04,9.50274,5.000000e-01,5.000000e-01
1.300634e-04,9.68356,5.000000e-01,5.000000e-01
1.300634e-04,9.86438,5.000000e-01,5.000000e-01
1.745859e-04,0.10000,5.000000e-01,5.000000e-01
1.745859e-04,0.28082,5.000000e-01,2.430870e-01
1.745859e-04,0.46164,5.000000e-01,1.971017e-09
1.745859e-04,0.64247,5.000000e-01,1.365938e-05
1.745859e-04,0.82329,5.000000e-01,1.941878e-03
1.745859e-04,1.00411,5.000000e-01,4.436272e-02
1.745859e-04,1.18493,5.000000e-01,2.846454e-01
1.745859e-04,1.36575,5.000000e-01,4.929362e-01
1.745859e-04,1.54658,4.999997e-01,4.999998e-01
1.745859e-04,1.72740,4.999946e-01,5.000000e-01
1.745859e-04,1.90822,4.999502e-01,5.000000e-01
1.745859e-04,2.08904,4.996858e-01,5.000000e-01
1.745859e-04,2.26986,4.985233e-01,5.000000e-01
1.745859e-04,2.45068,4.944933e-01,5.000000e-01
1.745859e-04,2.63151,4.830028e-01,5.000000e-01
1.745859e-04,2.81233,4.554625e-01,5.000000e-01
1.745859e-04,2.99315,3.999716e-01,5.000000e-01
1.745859e-04,3.17397,3.083235e-01,5.000000e-01
1.745859e-04,3.35479,1.908765e-01,5.000000e-01
1.745859e-04,3.53562,8.398554e-02,5.000000e-01
1.745859e-04,3.71644,2.321839e-02,5.000000e-01
1.745859e-04,3.89726,5.951001e-03,5.000000e-01
1.745859e-04,4.07808,6.922855e-03,5.000000e-01
1.745859e-04,4.25890,1.351534e-02,5.000000e-01
1.745859e-04,4.43973,2.527091e-02,5.000000e-01
1.745859e-04,4.62055,4.458080e-02,5.000000e-01
1.745859e-04,4.80137,7.430178e-02,5.000000e-01
1.745859e-04,4.98219,1.169364e-01,5.000000e-01
1.745859e-04,5.16301,1.733918e-01,5.000000e-01
1.745859e-04,5.34384,2.414294e-01,5.000000e-01
1.745859e-04,5.52466,3.146474e-01,5.000000e-01
1.745859e-04,5.70548,3.833155e-01,5.000000e-01
1.745859e-04,5.88630,4.377935e-01,5.000000e-01
1.745859e-04,6.06712,4.730823e-01,5.000000e-01
1.745859e-04,6.24795,4.909953e-01,5.000000e-01
1.745859e-04,6.42877,4.977959e-01,5.000000e-01
1.745859e-04,6.60959,4.996287e-01,5.000000e-01
1.745859e-04,6.79041,4.999598e-01,5.000000e-01
1.745859e-04,6.97123,4.999974e-01,5.000000e-01
1.745859e-04,7.15205,4.999999e-01,5.000000e-01
1.745859e-04,7.33288,5.000000e-01,5.000000e-01
1.745859e-04,7.51370,5.000000e-01,5.000000e-01
1.745859e-04,7.69452,5.000000e-01,5.000000e-01
1.745859e-04,7.87534,5.000000e-01,5.000000e-01
1.745859e-04,8.05616,5.000000e-01,5.000000e-01
1.745859e-04,8.23699,5.000000e-01,5.000000e-01
1.745859e-04,8.41781,5.000000e-01,5.000000e-01
1.745859e-04,8.59863,5.000000e-01,5.000000e-01
1.745859e-04,8.77945,5.000000e-01,5.000000e-01
1.745859e-04,8.96027,5.000000e-01,5.000000e-01
1.745859e-04,9.14110,5.000000e-01,5.000000e-01
1.745859e-04,9.32192,5.000000e-01,5.000000e-01
1.745859e-04,9.50274,5.000000e-01,5.000000e-01
1.745859e-04,9.68356,5.000000e-01,5.000000e-01
1.745859e-04,9.86438,5.000000e-01,5.000000e-01
2.343490e-04,0.10000,5.000000e-01,5.000000e-01
2.343490e-04,0.28082,5.000000e-01,1.899094e-01
2.343490e-04,0.46164,5.000000e-01,2.645722e-09
2.343490e-04,0.64247,5.000000e-01,1.833508e-05
2.343490e-04,0.82329,5.000000e-01,2.604875e-03
2.343490e-04,1.00411,5.000000e-01,5.862610e-02
2.343490e-04,1.18493,5.000000e-01,3.385899e-01
2.343490e-04,1.36575,5.000000e-01,4.983565e-01
2.343490e-04,1.54658,4.999995e-01,5.000000e-01
2.343490e-04,1.72740,4.999928e-01,5.000000e-01
2.343490e-04,1.90822,4.999332e-01,5.000000e-01
2.343490e-04,2.08904,4.995784e-01,5.000000e-01
2.343490e-04,2.26986,4.980189e-01,5.000000e-01
2.343490e-04,2.45068,4.926222e-01,5.000000e-01
2.343490e-04,2.63151,4.773182e-01,5.000000e-01
2.343490e-04,2.81233,4.411469e-01,5.000000e-01
2.343490e-04,2.99315,3.705503e-01,5.000000e-01
2.343490e-04,3.17397,2.613096e-01,5.000000e-01
2.343490e-04,3.35479,1.373506e-01,5.000000e-01
2.343490e-04,3.53562,4.594380e-02,5.000000e-01
2.343490e-04,3.71644,9.337649e-03,5.000000e-01
2.343490e-04,3.89726,4.744117e-03,5.000000e-01
2.343490e-04,4.07808,9.104352e-03,5.000000e-01
2.343490e-04,4.25890,1.805516e-02,5.000000e-01
2.343490e-04,4.43973,3.362471e-02,5.000000e-01
2.343490e-04,4.62055,5.890964e-02,5.000000e-01
2.343490e-04,4.80137,9.711134e-02,5.000000e-01
2.343490e-04,4.98219,1.503243e-01,5.000000e-01
2.343490e-04,5.16301,2.176949e-01,5.000000e-01
2.343490e-04,5.34384,2.936788e-01,5.000000e-01
2.343490e-04,5.52466,3.680311e-01,5.000000e-01
2.343490e-04,5.70548,4.290935e-01,5.000000e-01
2.343490e-04,5.88630,4.695213e-01,5.000000e-01
2.343490e-04,6.06712,4.900993e-01,5.000000e-01
2.343490e-04,6.24795,4.977233e-01,5.000000e-01
2.343490e-04,6.42877,4.996558e-01,5.000000e-01
2.343490e-04,6.60959,4.999685e-01,5.000000e-01
2.343490e-04,6.79041,4.999984e-01,5.000000e-01
2.343490e-04,6.97123,5.000000e-01,5.000000e-01
2.343490e-04,7.15205,5.000000e-01,5.000000e-01
2.343490e-04,7.33288,5.000000e-01,5.000000e-01
2.343490e-04,7.51370,5.000000e-01,5.000000e-01
2.343490e-04,7.69452,5.000000e-01,5.000000e-01
2.343490e-04,7.87534,5.000000e-01,5.000000e-01
2.343490e-04,8.05616,5.000000e-01,5.000000e-01
2.343490e-04,8.23699,5.000000e-01,5.000000e-01
2.343490e-04,8.41781,5.000000e-01,5.000000e-01
2.343490e-04,8.59863,5.000000e-01,5.000000e-01
2.343490e-04,8.77945,5.000000e-01,5.000000e-01
2.343490e-04,8.96027,5.000000e-01,5.000000e-01
2.343490e-04,9.14110,5.000000e-01,5.000000e-01
2.343490e-04,9.32192,5.000000e-01,5.000000e-01
2.343490e-04,9.50274,5.000000e-01,5.000000e-01
2.343490e-04,9.68356,5.000000e-01,5.000000e-01
2.343490e-04,9.86438,5.000000e-01,5.000000e-01
3.145697e-04,0.10000,5.000000e-01,5.000000e-01
3.145697e-04,0.28082,5.000000e-01,1.363420e-01
3.145697e-04,0.46164,5.000000e-01,3.551388e-09
3.145697e-04,0.64247,5.000000e-01,2.461126e-05
3.145697e-04,0.82329,5.000000e-01,3.493437e-03
3.145697e-04,1.00411,5.000000e-01,7.707260e-02
3.145697e-04,1.18493,5.000000e-01,3.903922e-01
3.145697e-04,1.36575,5.000000e-01,4.997679e-01
3.145697e-04,1.54658,4.999994e-01,5.000000e-01
3.145697e-04,1.72740,4.999903e-01,5.000000e-01
3.145697e-04,1.90822,4.999103e-01,5.000000e-01
3.145697e-04,2.08904,4.994341e-01,5.000000e-01
3.145697e-04,2.26986,4.973425e-01,5.000000e-01
3.145697e-04,2.45068,4.901218e-01,5.000000e-01
3.145697e-04,2.63151,4.697927e-01,5.000000e-01
3.145697e-04,2.81233,4.226358e-01,5.000000e-01
3.145697e-04,2.99315,3.344325e-01,5.000000e-01
3.145697e-04,3.17397,2.092834e-01,5.000000e-01
3.145697e-04,3.35479,8.838561e-02,5.000000e-01
3.145697e-04,3.53562,2.085198e-02,5.000000e-01
3.145697e-04,3.71644,4.273842e-03,5.000000e-01
3.145697e-04,3.89726,5.777464e-03,5.000000e-01
3.145697e-04,4.07808,1.217253e-02,5.000000e-01
3.145697e-04,4.25890,2.408465e-02,5.000000e-01
3.145697e-04,4.43973,4.460750e-02,5.000000e-01
3.145697e-04,4.62055,7.743727e-02,5.000000e-01
3.145697e-04,4.80137,1.258195e-01,5.000000e-01
3.145697e-04,4.98219,1.906125e-01,5.000000e-01
3.145697e-04,5.16301,2.678658e-01,5.000000e-01
3.145697e-04,5.34384,3.476124e-01,5.000000e-01
3.145697e-04,5.52466,4.163542e-01,5.000000e-01
3.145697e-04,5.70548,4.636665e-01,5.000000e-01
3.145697e-04,5.88630,4.883024e-01,5.000000e-01
3.145697e-04,6.06712,4.974142e-01,5.000000e-01
3.145697e-04,6.24795,4.996405e-01,5.000000e-01
3.145697e-04,6.42877,4.999715e-01,5.000000e-01
3.145697e-04,6.60959,4.999989e-01,5.000000e-01
